1/19/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/19/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/19/2023,PT.KALIMANTAN INTI MAJU,VHS156072190J1M," FILTER, OIL",1,"115,700","12,727"
1/19/2023,PT.KALIMANTAN INTI MAJU,VA32G6200100J1M," ELEMENT, FUEL",1,"113,100","12,441"
1/19/2023,PT.KALIMANTAN INTI MAJU,VA3436204100J1M," FILTER, FUEL",1,"193,700","21,307"
1/19/2023,PT.KALIMANTAN INTI MAJU,VA32G4001100J1M," FILTER, OIL",1,"109,200","12,012"
1/19/2023,PT.KALIMANTAN INTI MAJU,YN21P01068R100J1J,"FILTER,FUEL",1,"115,700","12,727"
1/19/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/19/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/19/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/19/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/19/2023,PT.KALIMANTAN INTI MAJU,YN35V00049F1K,"VALVE, SOLENOID",1,"1,846,000","203,060"
1/19/2023,PT.KALIMANTAN INTI MAJU,YN35V00048F2K,"VALVE, SOLENOID",1,"1,925,000","211,750"
1/19/2023,PT.KALIMANTAN INTI MAJU,YN52S00103P1,"SENSOR, PRESS",1,"926,000","101,860"
1/19/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/19/2023,PT.KALIMANTAN INTI MAJU,YN21P01068R100J1J,"FILTER,FUEL",1,"115,700","12,727"
1/19/2023,PT.KALIMANTAN INTI MAJU,YN21P01088R100J1J,"FILTER,FUEL",1,"115,700","12,727"
1/19/2023,PT.KALIMANTAN INTI MAJU,VHS156072190J1M," FILTER, OIL",1,"115,700","12,727"
1/19/2023,PT.KALIMANTAN INTI MAJU,YN52V01025R100,REPAIR KIT,1,"857,350","94,309"
1/19/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/19/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),5,"3,250,000","357,500"
