Inv. Date,Area,Customer,Customer Name,Comp,Branch,STYP,Order No,  Item,DLV. No,  Item,Bill Typ,Invoice No,  Item,Mat.Gr,Parts No,Description,Q'ty,BUn,  Sales Amount,        Tax,Faktur Pajak No.
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189655,60,796708631,10,ZFBH,56341792,6,8R1,LQ50V01007P1,FILTER,1,PC,"486,100","53,471",010.010-23.44206073
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189655,70,796708632,10,ZFBH,56341792,7,8R1,LQ50V01009P1,FILTER,1,PC,"249,600","27,456",010.010-23.44206073
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189655,80,796708633,10,ZFBH,56341792,8,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"327,600","36,036",010.010-23.44206073
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189655,90,796708634,10,ZFBH,56341792,9,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"387,500","42,625",010.010-23.44206073
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189655,100,796708635,10,ZFBH,56341792,10,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.010-23.44206073
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189655,110,796708636,10,ZFBH,56341792,11,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,PC,"695,400","76,494",010.010-23.44206073
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189658,10,796708612,10,ZFBH,56341793,1,8R1,VA32G6200100J1M," ELEMENT, FUEL",1,PC,"116,400","12,804",010.010-23.44206074
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189658,20,796708613,10,ZFBH,56341793,2,8R1,VA3436204100J1M," FILTER, FUEL",1,PC,"193,700","21,307",010.010-23.44206074
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189658,30,796708614,10,ZFBH,56341793,3,8R1,VA32G4001100J1M," FILTER, OIL",1,PC,"112,500","12,375",010.010-23.44206074
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189658,40,796708615,10,ZFBH,56341793,4,8R1,YN21P01068R100J1J,"FILTER,FUEL",1,PC,"119,200","13,112",010.010-23.44206074
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189658,50,796708616,10,ZFBH,56341793,5,8R1,YY11P00008S002D,"# ELEMENT,FILTER",1,PC,"214,300","23,573",010.010-23.44206074
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189658,60,796708617,10,ZFBH,56341793,6,8R1,YY11P00008S003D,"# ELEMENT,FILTER",1,PC,"333,500","36,685",010.010-23.44206074
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189658,70,796708618,10,ZFBH,56341793,7,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.010-23.44206074
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189658,80,796708619,10,ZFBH,56341793,8,8R1,YN52V01016R610,REPAIR KIT,1,PC,"857,000","94,270",010.010-23.44206074
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189658,100,796708620,10,ZFBH,56341793,9,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.010-23.44206074
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189658,90,796708621,10,ZFBH,56341793,10,8RB,DKL-HOIL68-I200,OIL HYD 68LL (DRUM),1,PC,"5,201,500","572,165",010.010-23.44206074
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189662,10,796708611,10,ZFBH,56341794,1,8RL,KAPCPD02001J1N,RADIATOR COOLANT LLC 20 LTR,1,PC,"532,300","58,553",010.010-23.44206075
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189663,90,796708600,10,ZFBH,56341795,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.44206076
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189663,30,796708601,10,ZFBH,56341795,2,8R5,YN35V00054F1K,"VALVE, SOLENOID",1,PC,"1,993,100","219,241",010.010-23.44206076
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189663,40,796708602,10,ZFBH,56341795,3,8R5,YN35V00061F1K,"VALVE, SOLENOID",1,PC,"1,751,000","192,610",010.010-23.44206076
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189663,60,796708603,10,ZFBH,56341795,4,8R1,VHS156072190J1M," FILTER, OIL",2,PC,"238,400","26,224",010.010-23.44206076
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189663,80,796708604,10,ZFBH,56341795,5,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"119,200","13,112",010.010-23.44206076
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189663,100,796708605,10,ZFBH,56341795,6,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.44206076
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189663,10,796708606,10,ZFBH,56341795,7,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),7,PC,"4,686,500","515,515",010.010-23.44206076
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189663,20,796708607,10,ZFBH,56341795,8,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),10,PC,"5,645,000","620,950",010.010-23.44206076
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189663,50,796708608,10,ZFBH,56341795,9,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),1,PC,"564,500","62,095",010.010-23.44206076
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189663,70,796708609,10,ZFBH,56341795,10,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),2,PC,"1,339,000","147,290",010.010-23.44206076
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189663,110,796708610,10,ZFBH,56341795,11,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.010-23.44206076
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189665,10,796708595,10,ZFBH,56341796,1,8R3,VA32G6109200,VALVE,1,PC,"1,313,600","144,496",010.010-23.44206077
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189665,20,796708596,10,ZFBH,56341796,2,8R2,YN32T00067F1,"PARTS KIT, SPARE",1,PC,"7,330,600","806,366",010.010-23.44206077
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,20,796708713,10,ZFBH,56341797,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,10,796708714,10,ZFBH,56341797,2,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"119,200","13,112",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,30,796708715,10,ZFBH,56341797,3,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,40,796708716,10,ZFBH,56341797,4,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,50,796708717,10,ZFBH,56341797,5,8R1,YN52V01025R100,REPAIR KIT,1,PC,"883,100","97,141",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,60,796708718,10,ZFBH,56341797,6,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"327,600","36,036",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,70,796708719,10,ZFBH,56341797,7,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"387,500","42,625",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,80,796708720,10,ZFBH,56341797,8,8R1,LQ50V01007P1,FILTER,1,PC,"486,100","53,471",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,90,796708721,10,ZFBH,56341797,9,8R1,LQ50V01009P1,FILTER,1,PC,"249,600","27,456",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,100,796708722,10,ZFBH,56341797,10,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,110,796708723,10,ZFBH,56341797,11,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,PC,"695,400","76,494",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189668,120,796708724,10,ZFBH,56341797,12,8RB,DKL-HOIL68-I200,OIL HYD 68LL (DRUM),1,PC,"5,201,500","572,165",010.010-23.44206078
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189669,10,796708702,10,ZFBH,56341798,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.44206079
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189669,20,796708703,10,ZFBH,56341798,2,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"119,200","13,112",010.010-23.44206079
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189669,30,796708704,10,ZFBH,56341798,3,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.44206079
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189669,40,796708705,10,ZFBH,56341798,4,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.010-23.44206079
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189669,50,796708706,10,ZFBH,56341798,5,8R1,YN52V01025R100,REPAIR KIT,1,PC,"883,100","97,141",010.010-23.44206079
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189669,60,796708707,10,ZFBH,56341798,6,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"327,600","36,036",010.010-23.44206079
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189669,70,796708708,10,ZFBH,56341798,7,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"387,500","42,625",010.010-23.44206079
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189669,80,796708709,10,ZFBH,56341798,8,8R1,LQ50V01007P1,FILTER,1,PC,"486,100","53,471",010.010-23.44206079
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189669,90,796708710,10,ZFBH,56341798,9,8R1,LQ50V01009P1,FILTER,1,PC,"249,600","27,456",010.010-23.44206079
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189669,100,796708711,10,ZFBH,56341798,10,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,PC,"695,400","76,494",010.010-23.44206079
18.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901189669,110,796708712,10,ZFBH,56341798,11,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.010-23.44206079
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190330,10,796710166,10,ZFBH,56341992,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.95674943
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190330,20,796710167,10,ZFBH,56341992,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.95674943
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190332,10,796710164,10,ZFBH,56341993,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.95674944
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190332,20,796710165,10,ZFBH,56341993,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.95674944
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,20,796710139,10,ZFBH,56341994,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,100,796710140,10,ZFBH,56341994,2,8R1,VH23300E0550,FINAL FILTER ASSY,1,PC,"1,021,700","112,387",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,110,796710141,10,ZFBH,56341994,3,8R1,YN50V00020F1,"FILTER, INLINE",1,PC,"914,700","100,617",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,10,796710142,10,ZFBH,56341994,4,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"119,200","13,112",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,30,796710143,10,ZFBH,56341994,5,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,40,796710144,10,ZFBH,56341994,6,8R1,YN52V01025R100,REPAIR KIT,1,PC,"883,100","97,141",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,50,796710145,10,ZFBH,56341994,7,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,60,796710146,10,ZFBH,56341994,8,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"327,600","36,036",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,70,796710147,10,ZFBH,56341994,9,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"387,500","42,625",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,80,796710148,10,ZFBH,56341994,10,8R1,LQ50V01007P1,FILTER,1,PC,"486,100","53,471",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,90,796710149,10,ZFBH,56341994,11,8R1,LQ50V01009P1,FILTER,1,PC,"249,600","27,456",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,120,796710150,10,ZFBH,56341994,12,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,PC,"695,400","76,494",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,130,796710151,10,ZFBH,56341994,13,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190333,140,796710152,10,ZFBH,56341994,14,8RB,DKL-HOIL68-I200,OIL HYD 68LL (DRUM),1,PC,"5,201,500","572,165",010.010-23.95674945
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190334,10,796710137,10,ZFBH,56341995,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.95674946
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190334,20,796710138,10,ZFBH,56341995,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.95674946
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190336,10,796710132,10,ZFBH,56341996,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.95674947
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190336,20,796710133,10,ZFBH,56341996,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.95674947
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,10,796710118,10,ZFBH,56341997,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,100,796710119,10,ZFBH,56341997,2,8R1,VH23300E0550,FINAL FILTER ASSY,1,PC,"1,021,700","112,387",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,110,796710120,10,ZFBH,56341997,3,8R1,YN50V00020F1,"FILTER, INLINE",1,PC,"914,700","100,617",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,20,796710121,10,ZFBH,56341997,4,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"119,200","13,112",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,30,796710122,10,ZFBH,56341997,5,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,40,796710123,10,ZFBH,56341997,6,8R1,YN52V01025R100,REPAIR KIT,1,PC,"883,100","97,141",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,50,796710124,10,ZFBH,56341997,7,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,60,796710125,10,ZFBH,56341997,8,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"327,600","36,036",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,70,796710126,10,ZFBH,56341997,9,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"387,500","42,625",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,80,796710127,10,ZFBH,56341997,10,8R1,LQ50V01007P1,FILTER,1,PC,"486,100","53,471",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,90,796710128,10,ZFBH,56341997,11,8R1,LQ50V01009P1,FILTER,1,PC,"249,600","27,456",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,120,796710129,10,ZFBH,56341997,12,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,130,796710130,10,ZFBH,56341997,13,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,PC,"695,400","76,494",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190339,140,796710131,10,ZFBH,56341997,14,8RB,DKL-HOIL68-I200,OIL HYD 68LL (DRUM),1,PC,"5,201,500","572,165",010.010-23.95674948
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190342,10,796710110,10,ZFBH,56341998,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.95674949
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190342,20,796710111,10,ZFBH,56341998,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.95674949
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190347,10,796710105,10,ZFBH,56341999,1,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),10,PC,"2,318,000","254,980",010.010-23.95674950
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190347,20,796710106,10,ZFBH,56341999,2,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),10,PC,"6,695,000","736,450",010.010-23.95674950
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190347,40,796710107,10,ZFBH,56341999,3,8R6,2424N196D3J1A, SHOE,4,PC,"1,648,000","181,280",010.010-23.95674950
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190347,30,796710108,10,ZFBH,56341999,4,8RB,DKL-HOIL68-I200,OIL HYD 68LL (DRUM),1,PC,"5,201,500","572,165",010.010-23.95674950
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190349,10,796710103,10,ZFBH,56342000,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.95674951
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190349,20,796710104,10,ZFBH,56342000,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.95674951
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190350,10,796710100,10,ZFBH,56342001,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.95674952
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190350,20,796710101,10,ZFBH,56342001,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.95674952
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190354,10,796710090,10,ZFBH,56342002,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.95674953
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190354,20,796710091,10,ZFBH,56342002,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.95674953
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190357,10,796710098,10,ZFBH,56342003,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.010-23.95674954
21.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190357,20,796710099,10,ZFBH,56342003,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.010-23.95674954
22.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190741,10,796711542,10,ZFBH,56342167,1,8R5,YN22E00694F3,CONTROLLER,1,PC,"18,258,900","2,008,479",010.010-23.95675118
24.08.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901190933,10,796714003,10,ZFBH,56342540,1,8R4,LQ15V00020R100,SEAL KIT,2,PC,"4,952,400","544,764",010.010-23.95675573
25.08.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901190944,120,796715242,10,ZFBH,56342744,1,8R3,VHSZ40112001,BOLT,1,PC,"67,600","7,436",010.010-23.95675804
25.08.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901190944,130,796715243,10,ZFBH,56342744,2,8R3,VHSL72201210,WASHER,2,PC,"16,900","1,859",010.010-23.95675804
25.08.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901190944,10,796715244,10,ZFBH,56342744,3,8R3,VHS137111632,"VALVE, INTAKE",2,PC,"888,000","97,680",010.010-23.95675804
25.08.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901190944,190,796715245,10,ZFBH,56342744,4,8R3,VHS241091870,"GASKET,SUB ASSY",1,PC,"380,300","41,833",010.010-23.95675804
25.08.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901190944,80,796715246,10,ZFBH,56342744,5,8R3,VH23670E0050D,"# INJECTOR ASSY,SK200-8",4,PC,"14,420,000","1,586,197",010.010-23.95675804
25.08.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901190944,110,796715247,10,ZFBH,56342744,6,8R3,VHS132651620,"BOLT,CONROD",8,PC,"1,008,800","110,968",010.010-23.95675804
25.08.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901190944,30,796715248,10,ZFBH,56342744,7,8R3,VHSZ30129010,O-RING,1,PC,"70,200","7,722",010.010-23.95675804
25.08.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901190944,200,796715249,10,ZFBH,56342744,8,8R3,VHS241791430,GASKET,1,PC,"64,350","7,079",010.010-23.95675804
